,feature,class
150,"[-1.0347715e+02  1.0206556e+02 -5.2728222e+01  8.9770210e+01
 -4.1652618e+01  5.9775959e+01 -1.4651994e+00  1.5267354e+01
 -6.7726893e+00  8.3607225e+00  1.6991985e+01 -1.1373741e+01
  1.9511499e+01 -7.1812172e+00  1.4178880e+01 -8.7010880e+00
 -3.3372066e+00 -6.6332245e+00 -3.1938736e+00  2.9453559e+00
 -4.7040663e+00  3.0997424e+00 -1.0773756e+01  2.2879539e-01
 -3.0178740e+00  3.5256252e+00 -6.3840938e+00 -5.2246618e+00
  4.3933576e-01 -2.3710260e+00 -1.5574011e-01 -6.2446136e+00
 -7.2355413e-01 -5.4931722e+00 -7.2857416e-01 -9.3146884e-01
  2.0637329e+00 -3.6530781e+00 -5.4167285e+00 -6.0953137e-02]",FaultyFan
151,"[-1.0217359e+02  1.0148770e+02 -5.2317574e+01  8.6851089e+01
 -4.2095837e+01  5.8022766e+01 -2.1789434e+00  1.5634455e+01
 -6.1037602e+00  8.1198835e+00  1.7769104e+01 -1.0390168e+01
  2.0379593e+01 -7.4017940e+00  1.3713623e+01 -8.0053825e+00
 -3.8559718e+00 -6.8635535e+00 -2.3469005e+00  3.5475621e+00
 -5.2278175e+00  3.2806394e+00 -1.0867384e+01  1.2392955e+00
 -2.8115735e+00  3.1306584e+00 -4.7743630e+00 -4.9118986e+00
  8.8717675e-01 -2.9219570e+00 -4.1274611e-02 -6.1534271e+00
 -1.1201811e+00 -4.7608662e+00 -8.3565456e-01 -1.9701813e-01
  1.7459373e+00 -4.5440497e+00 -5.1866274e+00  8.9544192e-02]",FaultyFan
152,"[-98.44788    107.80196    -55.970787    93.13749    -45.62564
  60.385143    -7.452371    20.32502     -8.474591     6.917412
  16.435768   -11.603676    20.835674   -10.325648    14.756982
  -9.743637    -1.9205496   -7.989858    -1.6529251    4.143682
  -5.4862328    3.3920317  -12.984998     1.0434514   -5.176143
   3.4375768   -5.057948    -6.06718      0.36556116  -3.155478
   0.23962285  -6.4264894   -1.4954231   -4.2748804   -0.51812613
  -0.7638763    2.6576016   -3.9632664   -4.7752156   -1.0302283 ]",FaultyFan
153,"[-8.40951920e+01  1.08402008e+02 -6.43978806e+01  9.44273300e+01
 -4.78225403e+01  5.83525734e+01 -1.34461775e+01  2.28132973e+01
 -7.11887074e+00  4.51078176e+00  1.75443974e+01 -1.11561975e+01
  1.95935268e+01 -9.33642197e+00  1.32029037e+01 -1.21493950e+01
  9.37461555e-02 -7.36899376e+00 -1.73600388e+00  2.87972593e+00
 -5.72637892e+00  3.23315525e+00 -1.20445890e+01  1.66392565e+00
 -4.89174795e+00  4.19304085e+00 -5.07893372e+00 -5.52365065e+00
 -2.05727029e+00 -4.32775879e+00 -1.07249165e+00 -7.45705318e+00
 -2.52053165e+00 -6.26908255e+00 -4.55069155e-01 -2.09972835e+00
  2.32802704e-01 -3.89797163e+00 -3.52908635e+00 -2.07970428e+00]",FaultyFan
154,"[-7.58382645e+01  1.09888367e+02 -6.77712631e+01  9.70560074e+01
 -5.72768631e+01  5.81875153e+01 -1.66330147e+01  2.05434189e+01
 -1.31856022e+01  4.37807703e+00  1.69745140e+01 -1.14744539e+01
  1.99563274e+01 -1.41614914e+01  1.19572229e+01 -1.07157154e+01
  1.80484951e+00 -4.45330000e+00  4.55811143e-01  1.18000224e-01
 -2.46045041e+00  4.63892937e+00 -1.02429953e+01  4.21908617e+00
 -5.31273746e+00  6.96421242e+00 -4.97038698e+00 -4.45882845e+00
 -2.01009059e+00 -5.66600704e+00 -2.55250096e+00 -6.04907465e+00
 -3.45273644e-01 -5.16423655e+00 -1.04663752e-01 -2.03853393e+00
  1.82848322e+00 -3.27787209e+00 -1.53533804e+00 -2.44863200e+00]",FaultyFan
155,"[-73.921196   107.39472    -82.12957     98.38382    -59.272488
  55.386555   -23.189604    19.779503   -17.885527     2.9259202
  23.217793   -14.633697    17.943846    -7.6177087   13.131524
 -11.223654     0.27906078  -4.4727383   -0.47076935  -4.1255584
   0.7730758    3.9962125  -11.977232     3.9092228   -4.7100954
   8.612219    -5.1789875   -5.650966    -2.95747     -6.2063336
  -4.3758593   -3.0489986   -1.5080081   -5.618197     0.74999297
  -3.1991718    3.410171    -2.9772716   -1.9718246   -3.8126364 ]",FaultyFan
156,"[-7.44014664e+01  1.10965294e+02 -8.07239685e+01  1.02215691e+02
 -6.44082260e+01  5.79957886e+01 -2.43252544e+01  2.24249115e+01
 -1.81406841e+01  1.00637233e+00  2.35726280e+01 -1.37743797e+01
  2.09375629e+01 -1.05654640e+01  1.10309334e+01 -1.13451653e+01
  6.00747705e-01 -4.30927944e+00  1.19902325e+00 -3.92178226e+00
 -1.99937105e+00  4.40050173e+00 -1.06583719e+01  5.20293570e+00
 -6.25627804e+00  6.93493748e+00 -3.94792032e+00 -4.17410183e+00
 -1.87055206e+00 -6.22034168e+00 -4.73135424e+00 -2.68077564e+00
 -5.12264729e-01 -5.85322285e+00  1.74664650e-02 -2.90900087e+00
  3.62780046e+00 -3.67831039e+00 -2.14575005e+00 -3.22603321e+00]",FaultyFan
157,"[-78.59222   111.16748   -75.84599    99.19012   -59.71853    56.141758
 -19.65974    22.41439   -13.374897    3.1990705  21.213793  -12.544343
  20.584692  -10.869067   10.092402  -10.704398    1.7114754  -3.51116
   1.4433693  -1.9886512  -2.6694403   4.6913643  -8.405059    4.4926147
  -7.268801    6.76304    -4.380335   -4.87956    -0.6435042  -5.5455313
  -4.2566047  -4.586766   -1.6910636  -5.4058437   0.351369   -2.1408145
   2.3301945  -3.8372319  -1.1145605  -1.8397281]",FaultyFan
158,"[-80.3089     116.05289    -67.098274    88.59943    -65.40043
  61.396587   -13.327087    15.075045    -8.893239     2.8680847
  21.9183      -7.0004144   10.815512   -11.559909    10.910549
 -10.652619     5.325289    -3.436979     4.2962465    2.0994356
  -3.2050235    3.643694    -5.7553287    7.165857    -5.0662193
   4.7064633   -4.2802563   -1.6341952   -0.69598675  -3.5944908
  -3.276128    -5.6986046   -2.2542424   -5.1274014    1.8971459
  -2.3243184    0.607783    -3.3889062    0.38987306  -3.0896955 ]",FaultyFan
159,"[-7.12128906e+01  1.15848015e+02 -6.01161385e+01  8.55033417e+01
 -5.64371529e+01  6.75919876e+01 -1.57749319e+01  1.71861477e+01
 -1.40070639e+01  6.72749186e+00  2.30899887e+01 -1.01885242e+01
  1.08223743e+01 -1.52628918e+01  1.09342318e+01 -1.18873205e+01
  4.90690660e+00 -3.89172959e+00  3.34861112e+00  3.30617607e-01
 -3.99933600e+00  4.00854492e+00 -5.36190987e+00  7.32066965e+00
 -7.17773151e+00  5.38051319e+00 -5.45204353e+00  2.96557337e-01
 -6.35484993e-01 -6.34756279e+00 -1.42652297e+00 -5.75992489e+00
 -1.33060431e+00 -4.17674303e+00  3.30539846e+00 -1.97404504e+00
  7.96195939e-02 -3.25180149e+00 -1.22847891e+00 -3.89181900e+00]",FaultyFan
160,"[-7.29795990e+01  1.16007805e+02 -5.74673767e+01  8.66328506e+01
 -5.84321861e+01  7.30991135e+01 -1.56048784e+01  1.40782452e+01
 -1.04438524e+01 -3.36305648e-01  2.75116730e+01 -1.11063232e+01
  7.70897102e+00 -1.54451704e+01  9.06005573e+00 -9.37473202e+00
  4.35458755e+00 -2.36158156e+00  2.07479668e+00  1.47194207e+00
 -7.22616529e+00  4.00991726e+00 -4.14853239e+00  5.48014307e+00
 -7.05212879e+00  4.14654303e+00 -2.35692787e+00 -7.15562105e-02
 -3.98555726e-01 -7.15583611e+00 -1.99124658e+00 -5.19126844e+00
 -1.42204750e+00 -2.74090552e+00  3.27105665e+00 -1.75356305e+00
 -5.58799088e-01 -3.27343988e+00 -1.30316365e+00 -4.68096066e+00]",FaultyFan
161,"[-73.91738    117.20532    -61.720024    84.36714    -59.65309
  67.67985    -15.276077    14.814678    -6.814928     1.7593108
  23.793941    -9.3564005    9.408934   -14.915466    10.793304
  -8.587129     4.364625    -2.2237942    2.3395326    1.4155655
  -4.8205676    4.413632    -5.5015945    6.9801054   -6.5585413
   3.4448345   -2.3727121   -0.79982686  -0.5766385   -5.997114
  -0.96931255  -5.191763    -2.652       -2.8676953    3.843531
  -2.3280153   -1.1609445   -3.4325914   -1.0439322   -3.3826401 ]",FaultyFan
162,"[-76.789474   111.25909    -68.55398     91.66122    -56.196762
  60.802624   -19.521578    21.566042    -9.347372     5.0538697
  19.475582   -11.671409    17.973019   -13.002372    11.4214115
  -9.567971     5.9882054   -3.4538255    1.7593918    0.47085053
  -3.818092     6.72995     -9.920031     4.0807557   -5.96038
   4.3347125   -4.267621    -2.7641263   -1.6051326   -5.147476
  -2.7315903   -6.6645913   -0.55428886  -5.1137333    2.0280738
  -1.9021511    0.4132726   -2.6748827   -0.71544296  -1.2120625 ]",FaultyFan
163,"[-81.8867     122.67664    -55.397327    78.72737    -62.83763
  65.91007    -13.539521    17.894907    -6.464987     4.699496
  23.951164   -14.49691     15.468915   -12.746202     9.288714
  -7.5239797    2.1071005   -0.8370867    2.7088778    5.181579
  -4.4420257    2.9491382   -4.561578     3.6491094   -5.6949697
   5.9186034   -4.1503897   -3.1223185    0.61493325  -2.77202
  -2.0768743   -7.577215    -1.3131618   -5.104259     1.5464596
  -0.86344457   0.99626356  -2.176652    -1.4919108   -1.7312523 ]",FaultyFan
164,"[-7.8889519e+01  1.2415459e+02 -5.4183613e+01  8.1492149e+01
 -5.6057255e+01  6.5141975e+01 -1.6847166e+01  2.4694889e+01
 -1.2983939e+01  4.9762383e+00  1.9265598e+01 -1.5885468e+01
  9.0545177e+00 -1.4748137e+01  1.5295827e+01 -1.7156258e+01
  3.1130443e+00 -6.5091290e+00  1.2117373e+00  7.0669990e+00
 -1.1456038e+01  2.2834060e+00 -7.6792855e+00  3.5165663e+00
 -5.0641913e+00  3.0950642e+00 -3.8718767e+00 -3.0643401e+00
  1.1873490e+00 -8.0138177e-01 -2.3457248e+00 -3.9981751e+00
 -1.0427872e-01 -6.1894093e+00  8.2562304e-01 -4.1056414e+00
  9.3624604e-01 -1.8092403e+00 -8.0158108e-01  3.2413916e-03]",FaultyFan
165,"[-8.46131592e+01  1.18404945e+02 -4.83197098e+01  7.24033585e+01
 -5.28504372e+01  5.92060661e+01 -1.16545887e+01  1.34702549e+01
 -7.33672619e+00  5.09774733e+00  1.87772293e+01 -1.13990803e+01
  1.64416924e+01 -1.25296679e+01  1.05375156e+01 -6.61463070e+00
  7.58722275e-02 -1.25520408e+00  4.17826748e+00  6.30846739e+00
 -7.59305668e+00  7.71839693e-02 -6.72524357e+00  2.85204792e+00
 -2.15343809e+00  4.69375038e+00 -3.95071578e+00 -2.11574912e+00
  1.97746897e+00 -3.64933312e-01 -7.95373261e-01 -4.51645088e+00
 -1.16913307e+00 -6.46662521e+00  7.67730892e-01 -1.51609957e+00
  2.14055109e+00 -1.44084430e+00 -1.49944603e+00 -7.19595432e-01]",FaultyFan
166,"[-88.282845   124.826675   -50.452915    75.06024    -56.734188
  62.75095    -14.732569    21.728159   -12.363155     4.086069
  21.234491   -15.083369    19.005148   -15.196332    12.586696
  -6.5110774   -2.57117     -2.378627     4.391863     4.0984106
  -8.010573     0.5758578   -6.955969     5.433875    -5.5997643
   6.426502    -3.0900838   -2.78649      4.710498    -3.2168481
  -1.4893385   -4.101595    -1.1388521   -5.285449     1.7012253
  -2.4374082    0.6060366   -0.4010346   -2.0142305   -0.91839725]",FaultyFan
167,"[-84.25389    125.80257    -56.512608    74.517044   -56.44556
  59.64088    -14.441638    21.790834   -12.068477     9.184397
  15.7512045  -11.484963    18.887451   -16.309334    14.83985
 -10.254818     0.5811004   -2.5188534    3.283573     5.4212437
  -7.1701293   -1.6721942   -6.4481716    5.0308566   -5.876572
   6.2545376   -5.2277036   -1.3060633    4.369573    -2.7753546
  -2.6780293   -3.4275613   -1.025267    -4.208024     2.7861516
  -3.1498816    1.0958524   -2.5274863   -1.176059    -0.68578506]",FaultyFan
168,"[-85.96797   131.45728   -49.91464    75.95363   -47.274033   59.33502
 -15.064749   20.385368  -15.946471    8.029937   15.981548  -14.255103
  16.561438  -17.305819   13.284143  -12.172227   -1.6129501  -2.5628355
   2.344534    5.576115   -6.957042   -1.894211   -6.380084    4.3039055
  -5.4977384   6.4049993  -6.3783813  -2.667454    3.220203   -2.3412921
  -1.36389    -3.6096725  -1.7346343  -5.6715045   2.453723   -4.0491395
   1.5824981  -0.7313026  -1.8118576  -1.2531536]",FaultyFan
169,"[-103.73546     119.76369     -53.04075      77.56221     -53.36591
   53.635563    -11.72306      17.089859     -6.1494064     5.140562
   14.594264    -12.096114     14.757784    -13.923079     12.727405
   -7.6975794     0.7126545    -2.150091      2.6374907     6.1298842
   -5.0886626     0.6772631    -7.5742435     5.847063     -3.0298305
    4.8445487    -2.901932     -3.3524668     1.2230412    -1.4989445
    0.45410168   -5.6327252    -2.5767221    -5.0945597     0.82090545
   -1.1871556     1.7387708    -0.38448352   -1.2589011    -0.9640651 ]",FaultyFan
170,"[-8.0353310e+01  1.1540167e+02 -6.0954334e+01  7.9562317e+01
 -6.7481789e+01  6.0384411e+01 -2.0363171e+01  2.0299088e+01
 -8.5628290e+00  3.8954518e+00  1.6548613e+01 -1.3600813e+01
  1.8052176e+01 -1.3187120e+01  1.2523956e+01 -9.4367495e+00
  4.9058428e+00 -3.4283719e+00  4.0363536e+00  7.3469596e+00
 -6.0667691e+00  1.5004908e+00 -8.4960146e+00  6.2597356e+00
 -2.2797105e+00  4.3050623e+00 -4.0187593e+00 -1.8889475e+00
  2.9993442e-01  6.9002315e-02  6.6981649e-01 -6.0188346e+00
 -1.4216803e+00 -4.7773051e+00  3.5648471e-01 -1.9214355e+00
  2.4495647e+00 -1.5395286e+00 -1.1492057e-01 -1.6285387e+00]",FaultyFan
171,"[-7.9479172e+01  1.2040441e+02 -5.6090992e+01  7.1460701e+01
 -5.8230011e+01  6.2449158e+01 -2.1379265e+01  2.1552082e+01
 -1.2427840e+01  8.1576223e+00  1.4443680e+01 -1.5064334e+01
  1.5470933e+01 -1.3699229e+01  1.4356360e+01 -1.2248086e+01
  5.0527534e+00 -5.3846297e+00  4.3535886e+00  4.6416597e+00
 -5.7909184e+00  2.2168484e+00 -9.8593092e+00  6.9889855e+00
 -5.5082321e+00  4.5858164e+00 -5.3785644e+00 -1.9017437e+00
  1.3883961e+00 -1.2204578e+00  1.0396749e+00 -6.0884213e+00
 -1.6088778e+00 -5.9167857e+00  6.5057360e-02 -1.9691811e+00
  1.8124719e+00 -2.2859094e+00 -1.6736355e-01 -1.8915143e+00]",FaultyFan
172,"[-86.25955    131.4344     -46.95596     79.009865   -44.529175
  53.49345    -15.4047575   22.257103   -15.091361     6.7245107
  15.409809   -17.474379    12.931546   -16.854141    11.202478
 -11.168438    -0.4925189   -2.4219084    3.4571652    2.0675435
  -6.0771847    1.1763271   -9.099581     3.7139385   -7.1417356
   4.7478      -5.3497005   -1.9592733    2.2065163   -2.3816133
   1.4633759   -6.332989    -0.9153823   -3.8402345   -0.40435576
  -3.4078505    1.0204186   -1.599306    -1.9670427   -0.77703583]",FaultyFan
173,"[-80.436775   122.487625   -44.42226     85.79489    -58.46702
  53.914333   -11.152926    16.95863     -5.97042     -0.37966827
  19.65715    -14.158826     5.0496135  -11.828278    11.108444
  -7.1327662    0.29954472  -6.5224957    2.141417     1.131763
  -8.161509     5.330863    -5.6766686    0.4015223   -5.525459
   2.8405788   -4.621511    -4.321073     1.1906387    1.2688138
  -3.830688    -5.8654747    0.9968625   -6.1063967   -1.266477
  -3.0913048    0.8849999   -1.7525381   -0.5168293    0.5884946 ]",FaultyFan
174,"[-9.0763855e+01  1.2994080e+02 -3.4170876e+01  8.8496544e+01
 -4.6833752e+01  5.6544968e+01 -1.6607765e+01  1.6349298e+01
 -7.6449103e+00 -6.3805461e+00  2.1365953e+01 -1.8372932e+01
  5.2999539e+00 -1.3079414e+01  8.7528448e+00 -8.1545086e+00
 -3.2900789e+00 -7.1896976e-01  3.1641741e+00  1.0861182e+00
 -7.9519086e+00  1.9948525e+00 -7.9255414e+00  2.9671259e+00
 -6.4482775e+00  3.8420112e+00 -4.1586213e+00 -6.6869802e+00
  3.1445978e+00 -1.9212821e+00 -6.9171476e-01 -4.7139964e+00
  3.5132340e-01 -5.6640749e+00  2.1358732e-02 -9.4850510e-01
 -1.3787462e+00 -1.2774808e+00 -1.9820364e+00 -7.1088213e-01]",FaultyFan
175,"[-8.2250420e+01  1.4400691e+02 -5.3125191e+01  9.3471519e+01
 -3.8032017e+01  4.3878830e+01 -6.5671329e+00  3.8020513e+00
 -8.3101721e+00  1.9767288e+00  8.2115421e+00 -1.5237229e+01
  6.5038543e+00 -1.2469330e+01  8.9029951e+00 -1.3183032e+01
  1.1532897e+00 -2.2836149e+00 -1.2736417e+00  3.7624252e+00
 -9.0311289e+00  1.6632112e+00 -9.9217539e+00  2.5197954e+00
 -3.0347025e+00  4.2837429e-01 -3.8380845e+00 -4.9283638e+00
  2.4041564e+00 -2.6730871e+00 -1.0046231e+00 -4.0329776e+00
 -1.3620483e+00 -4.6140313e+00 -1.8159488e-03 -1.7976817e+00
 -8.4330177e-01 -2.4752781e+00 -2.3003082e+00 -1.1897391e+00]",FaultyFan
176,"[-8.5895607e+01  1.1900402e+02 -5.1840973e+01  8.3107124e+01
 -5.5018063e+01  5.8289757e+01 -1.6476755e+01  1.9886221e+01
 -5.9228601e+00 -3.0637016e+00  1.7166021e+01 -1.6137541e+01
  9.7843714e+00 -1.2491920e+01  1.1212062e+01 -1.2004374e+01
  6.0597289e-01 -4.6818916e-02  1.4861773e+00  4.4849267e+00
 -7.4010577e+00  1.9439307e+00 -7.3374128e+00  2.8474603e+00
 -4.0124264e+00  2.7745028e+00 -4.3137841e+00 -3.4261773e+00
  1.6877282e+00 -7.6146519e-01  3.1981903e-01 -3.8197994e+00
 -7.0873302e-01 -5.3557734e+00 -5.8395594e-01 -2.7933466e+00
  1.1998390e+00 -1.3478388e+00 -9.5479268e-01 -9.8916966e-01]",FaultyFan
177,"[-8.15305099e+01  1.28619385e+02 -5.40216827e+01  7.85263748e+01
 -4.61277084e+01  5.89083290e+01 -1.83193054e+01  2.44902306e+01
 -1.40906811e+01  5.85136127e+00  1.50991755e+01 -1.51096439e+01
  1.44067745e+01 -1.70176487e+01  1.17157269e+01 -1.15345507e+01
  2.44154906e+00 -4.63390398e+00  2.81597733e+00  4.41374636e+00
 -8.27212715e+00  1.61218357e+00 -9.36528015e+00  3.51358986e+00
 -2.03201699e+00  2.26677132e+00 -4.88891649e+00 -2.46101689e+00
 -7.73267522e-02  1.21982706e+00 -2.63112664e+00 -4.38896036e+00
 -3.66932660e-01 -5.63838816e+00 -4.85751063e-01 -2.74733496e+00
  3.92132711e+00 -3.29191756e+00 -6.95216298e-01 -2.16171145e+00]",FaultyFan
178,"[-83.43813    116.135544   -64.54151     72.25545    -63.688335
  62.750393   -26.118536    25.127224   -13.8165655    7.021069
  19.68201    -15.736646    17.596346   -16.310934    15.372916
  -9.992206     3.597077    -2.8405774    4.409239     7.2372556
  -5.548199     1.950766    -7.4899955    6.135276    -2.0043235
   5.34857     -4.960264    -0.14600033   0.5697627   -1.5974698
  -1.0334247   -4.1042066   -0.23764828  -6.7237325    0.17264757
  -1.5326735    3.8824747   -1.5806898   -0.56222814  -1.3032769 ]",FaultyFan
179,"[-7.41909332e+01  1.21517426e+02 -7.20256729e+01  7.14727478e+01
 -5.43406906e+01  5.67593956e+01 -2.00449390e+01  1.99629440e+01
 -1.26893930e+01  1.17596912e+01  1.42170401e+01 -1.06701660e+01
  1.72373695e+01 -1.62937889e+01  1.61282349e+01 -1.27915640e+01
  4.14769316e+00 -3.35498762e+00  3.45012379e+00  6.69827080e+00
 -6.58240128e+00  1.80316031e+00 -8.07732868e+00  4.68545961e+00
 -2.28120208e+00  3.56898737e+00 -4.03735256e+00  2.65606570e+00
 -8.36892873e-02 -1.78900945e+00 -2.28806114e+00 -5.30005646e+00
  3.53785872e-01 -6.73669815e+00  1.30022064e-01 -3.25068426e+00
  2.20750451e+00 -2.87818789e+00 -2.08184409e+00 -5.18234849e-01]",FaultyFan
180,"[-7.36714249e+01  1.10735764e+02 -9.60610123e+01  1.02299408e+02
 -7.20295410e+01  6.78640823e+01 -3.27038651e+01  2.58150215e+01
 -9.69612789e+00 -1.17220747e+00  1.15387697e+01 -1.26375475e+01
  1.75314827e+01 -1.44375687e+01  1.40013132e+01 -1.40594931e+01
  8.54838085e+00 -5.97775650e+00  5.20573139e-01 -3.13341689e+00
 -5.58293009e+00  2.65428972e+00 -7.55094242e+00  5.37216520e+00
 -8.10839558e+00  5.34327126e+00 -4.44887257e+00  6.20824158e-01
 -5.38195610e+00 -6.80416059e+00 -6.56899738e+00 -5.04311800e+00
  6.02790993e-03 -5.05608368e+00 -9.81752947e-02 -5.35001898e+00
  1.41320312e+00 -6.77688932e+00 -8.48983765e-01 -4.03204107e+00]",FaultyFan
181,"[-69.23345    111.95292    -92.8468      98.75569    -73.49598
  71.63384    -29.31836     26.929934    -6.987943    -1.9117339
   9.550026   -11.821306    16.978676   -13.734634    14.1300955
 -15.624608     9.374187    -3.711616     1.397767    -3.5652533
  -6.2547574    2.7632174   -7.951181     4.357517    -8.413966
   3.2902386   -6.1911597   -0.19401766  -5.3599114   -6.834027
  -8.099977    -5.950387    -1.5126773   -4.9091606    0.38906974
  -5.5867643    1.4444993   -8.110737    -0.94716316  -3.739754  ]",FaultyFan
182,"[-76.15808    104.90645    -92.29656    104.03803    -70.69708
  69.22825    -31.719673    25.667892   -10.666738     2.577369
   9.375557   -10.59677     16.112682   -15.574821    14.2558565
 -17.000267    10.341144    -5.870293     2.622638    -4.337866
  -6.160257     2.6265624   -7.2563806    6.0543146   -8.558385
   5.6358056   -6.1673036    1.2671938   -5.420385    -5.80453
  -6.359498    -5.6100845   -0.38319796  -5.519203    -0.2291039
  -5.6463275    1.8297598   -7.817915    -0.37553743  -3.799482  ]",FaultyFan
183,"[ -84.62275     108.624245   -104.13205     109.104485    -81.73049
   72.416336    -38.665676     23.103344    -13.546607      1.2062052
   10.50188     -15.527709     16.22816     -17.470901     13.97246
  -17.546675      9.120554     -5.6773815     0.8322657    -4.609771
   -5.0009556     2.1765158    -7.155556      5.178072     -8.685859
    5.0565524    -6.08652       3.0523117    -7.2500606    -5.2287364
   -5.752387     -5.678002      0.15456621   -5.680569      1.0125597
   -5.877617      1.2738369    -5.382972      1.3115896    -3.8505535 ]",FaultyFan
184,"[-7.39618073e+01  1.10796661e+02 -9.39390640e+01  1.00504662e+02
 -7.11637192e+01  6.86433258e+01 -3.01260452e+01  2.66745319e+01
 -8.26313686e+00 -4.79359448e-01  9.98354053e+00 -1.26932745e+01
  1.73115864e+01 -1.49602537e+01  1.35103340e+01 -1.51161470e+01
  8.99196911e+00 -3.18237686e+00  1.66202676e+00 -3.47011471e+00
 -6.65503693e+00  2.88456607e+00 -7.14098167e+00  3.90064263e+00
 -7.95305777e+00  3.94242597e+00 -6.08993864e+00  2.38520324e-01
 -5.93144178e+00 -6.42713642e+00 -7.60338402e+00 -7.17387438e+00
 -1.89933074e+00 -5.31256437e+00 -1.00314774e-01 -5.79802370e+00
  2.16034293e+00 -7.12985468e+00 -1.33682632e+00 -3.35087848e+00]",FaultyFan
185,"[-77.16041    107.7793     -91.669624    99.611084   -68.89723
  65.43642    -30.099266    25.73045    -11.321322    -2.4542353
  10.716164   -13.153252    15.284035   -16.88708     12.661058
 -13.859404     8.62944     -4.1599402    2.5516043   -0.9024189
  -6.0390673    0.9369332   -8.979544     5.5232835   -6.5667567
   5.0685754   -5.7850337   -0.14227708  -3.5133314   -5.1386366
  -5.9336944   -5.8371572   -0.60052997  -3.875164     1.7111
  -4.7254243    1.5926933   -6.727895    -1.810052    -3.5190103 ]",FaultyFan
186,"[-1.7205176e+02  1.7807889e+02 -2.7258942e+00  6.4907539e+01
 -1.7838411e+01  3.1229670e+01 -4.5152202e+00  1.6065993e+00
 -1.6577579e+00 -5.4785323e+00  8.0105228e+00 -8.2841625e+00
  6.3773460e+00 -7.8096404e+00  5.0518317e+00 -3.6629853e+00
 -2.0983756e+00 -1.1595209e+00 -5.4776149e+00  2.9838784e+00
 -6.1206489e+00  1.3454889e+00 -4.5302539e+00  6.2176481e-02
 -2.3883266e+00 -2.6563327e+00 -1.3686526e+00 -5.5580378e+00
  1.8747671e+00 -3.0812449e+00 -8.3129746e-01 -3.0080304e+00
 -1.2424557e+00 -2.4511242e-02 -2.6216123e+00 -8.8082135e-01
 -1.6525534e+00 -1.2403662e+00 -2.1159630e+00 -6.7098272e-01]",WeightedbladesNoise
187,"[-131.54875     141.76346     -46.163578     86.30664     -34.29394
   50.752316     -7.2111382    20.179947      1.1191738     8.642964
   17.42167     -12.24751      10.948056    -13.48773       7.5337577
   -7.391709      6.8106127    -0.4241073    -1.0360614     4.842137
   -4.562444      4.895905     -7.3668275     2.0256462    -6.826592
   -0.6375612    -3.4705048    -3.9134986    -0.3384776    -5.664391
   -2.230023     -4.99689      -1.4489555    -5.4416337    -0.65408295
   -2.4042778    -0.5313508    -1.0464935    -1.3300027    -1.5998715 ]",WeightedbladesNoise
188,"[-154.2827      141.59094     -45.067036     66.9208      -30.89585
   37.734337      3.2712145    18.457457      6.6482778     5.1264586
   15.122168     -4.7910056    17.537306     -1.6144001    12.392656
   -0.80943936    5.219519      4.2196155     1.1548659     7.685351
   -1.7952675     5.920038     -5.163165      2.1798735    -2.6310174
   -0.3434528     0.96219486   -3.0077739     0.26115438   -4.9871726
   -1.1258162    -4.1441536    -0.68811435   -2.4126985    -1.9847032
   -1.4948825    -1.5567073    -0.74611634   -2.4269407    -1.3824316 ]",WeightedbladesNoise
189,"[-1.23773880e+02  1.41927719e+02 -5.11788025e+01  6.62954102e+01
 -3.57944679e+01  3.66481895e+01  1.51133621e+00  1.76309166e+01
  4.17046261e+00  5.80159235e+00  1.32525196e+01 -8.15284824e+00
  1.59396181e+01 -3.91130495e+00  1.18199835e+01 -1.11284792e+00
  5.79718304e+00  3.93078589e+00  3.29614997e+00  9.03569126e+00
 -8.44714284e-01  7.69701576e+00 -4.31705523e+00  3.64449930e+00
  3.17468286e-01  2.27614975e+00  1.31436408e+00 -8.05929005e-01
  2.21677423e+00 -3.59131575e+00 -1.25075531e+00 -4.04109955e+00
  1.35229379e-01 -1.26168942e+00  9.51949000e-01 -5.24446309e-01
 -1.93936288e+00 -2.40772867e+00 -3.67920041e+00 -2.52771568e+00]",WeightedbladesNoise
190,"[-74.84768    150.31708    -69.574745    72.87649    -49.341694
  39.449924    -6.3038597   15.416624    -1.7419591    5.4637175
  15.758609    -7.3466096   16.990568    -9.317856    12.205316
  -4.0465446    4.0664563    0.4745387    2.297975     7.693681
  -1.2485014    7.311321    -4.8913436    4.8603363   -3.2001796
   1.598346    -0.9976816   -2.9643123   -1.0042229   -3.7242732
  -0.52329075  -4.3395996    1.6575174   -2.7776475    0.29764873
  -1.5580709   -1.9627223   -3.7287068   -3.9519415   -3.1800022 ]",WeightedbladesNoise
